 [Fe/H] [C/Fe]  [N/Fe]  [O/Fe]  [Na/Fe] [Mg/Fe] [Al/Fe] [Si/Fe] [K/Fe]  [Ca/Fe] [Ce/Fe]
-1.315  -0.096  -9.999  -9.999  -9.999  -9.999  -0.239   0.160  -9.999   0.424  -9.999 
-1.301  -9.999  -9.999  -9.999  -9.999  -9.999  -0.383   0.158  -9.999  -9.999  -9.999 
-1.187  -0.088  -9.999  -9.999  -9.999  -9.999  -0.315   0.198   0.313   0.182   0.358 
-1.340  -9.999  -9.999  -9.999  -9.999  -9.999  -0.071   0.278  -9.999   0.563  -9.999 
-1.118  -0.392  -9.999  -9.999  -9.999   0.215  -0.263   0.132   0.024   0.055   0.185 
-1.156  -9.999  -9.999  -9.999  -9.999  -9.999  -0.207   0.168  -9.999   0.280   0.578 
-1.129  -9.999  -9.999  -9.999  -9.999  -9.999  -0.132  -9.999  -9.999   0.470  -9.999 
-1.062  -0.915   1.365   0.404   0.429   0.006   0.874   0.111  -0.142  -0.067   0.080 
-1.468  -9.999  -9.999  -9.999  -9.999  -9.999  -0.105   0.296  -9.999   0.488  -9.999 
-1.226  -9.999   1.851  -9.999  -9.999  -9.999  -9.999   0.248  -9.999   0.283  -9.999 
-0.929  -9.999  -9.999  -9.999  -9.999  -9.999  -0.417   0.151  -9.999  -9.999  -9.999 
-1.212  -9.999  -9.999  -9.999  -9.999  -9.999   0.948   0.324  -9.999   0.158  -9.999 
-1.559  -9.999  -9.999  -9.999  -9.999  -9.999  -9.999   0.107  -9.999  -9.999  -9.999 
-1.039  -9.999  -9.999  -9.999  -9.999  -9.999   0.157   0.113  -9.999  -9.999  -9.999 
-1.272  -9.999  -9.999  -9.999  -9.999  -9.999  -0.246   0.283  -9.999   0.692  -9.999 
-1.075  -9.999  -9.999  -9.999  -9.999  -9.999   0.179  -9.999  -9.999  -9.999  -9.999 
-1.510  -9.999  -9.999  -9.999  -9.999  -9.999  -9.999  -9.999  -9.999  -9.999  -9.999 
-1.337  -9.999  -9.999  -9.999  -9.999  -9.999  -0.147   0.248  -9.999   0.325  -9.999 
-0.831  -9.999  -9.999  -9.999  -9.999  -9.999  -9.999  -9.999   0.976  -9.999  -9.999 
-1.456  -9.999  -9.999  -9.999  -9.999  -9.999  -9.999  -9.999  -9.999  -9.999  -9.999 
-1.581  -9.999  -9.999  -9.999  -9.999  -9.999  -0.007   0.330  -9.999  -9.999  -9.999 
-1.325  -9.999  -9.999  -9.999  -9.999  -9.999  -0.125   0.350  -9.999  -9.999  -9.999 
-1.054  -9.999  -9.999  -9.999  -9.999  -9.999  -0.262   0.136  -9.999  -9.999  -9.999 
-1.004  -9.999  -9.999  -9.999  -9.999  -9.999  -0.088   0.183   0.422   0.112  -9.999 
-1.157  -9.999  -9.999  -9.999  -9.999  -9.999  -0.121   0.226  -9.999   0.335   0.618 
