source_id,ra,dec,g0,bp_rp0,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,v_hel,v_hel_error,good_cand_ibata
3182693361882614784,76.92544745835117,-9.59826250265606,19.15365055247633,0.9658938903612528,0.30990697785087873,0.3975846433970132,22.718085906784054,0.568818330526419,-23.556338097437145,0.5770700095442406,,,
2989805452906457216,77.45764999956367,-11.140085273923383,18.047741728277227,0.7193873554668333,0.2265417069915364,0.19483062320121555,23.27627535470093,0.2644864463319276,-24.22420007170373,0.2920156117762496,,,
3182471432333039744,77.57136907608455,-9.955801805805928,18.458849008635568,0.8468418998380081,-0.0692202610595225,0.2472470468100075,22.594008339901592,0.3661750017401196,-23.7211069131516,0.3705792129473373,,,
2989738180835998592,77.83824602839131,-11.352052030442428,16.050706638303403,0.6415172245519332,0.1485793746318552,0.06298107741777073,23.475497355469628,0.08841969829993829,-23.930431290071038,0.09472796205015632,,,
3182506483563366656,78.26084889126454,-9.972438829465775,18.08827624053084,0.7643490682395643,0.05552888164948217,0.1842687104031916,22.902796904601804,0.3200351283021517,-23.072400279953772,0.2854259051064591,,,
2990150119739480576,78.32372522643671,-10.925470099168225,17.334101958986967,0.6640014689507756,0.2611282238978286,0.1296511576147549,22.427153624438272,0.2325133478038545,-22.41424139140924,0.21596048976173665,,,
2988369799959107840,79.06306650236291,-13.279729788982673,19.48281185244216,1.156715918907326,-0.11874200568165964,0.6354403117196654,22.14701841383205,0.8906976994644911,-22.35960762210341,1.099291932138284,,,
2989967974468694144,79.45899610120726,-11.398932733639874,19.423871173683523,1.0227282403891933,0.4960875471748916,0.4907380931039809,23.19745400984319,0.8049468038704329,-24.72005379714685,0.8459040048881379,,,
2988333928392249984,79.6306628094477,-13.281633528671989,18.02936670630664,0.7499960686287859,0.2430570419517704,0.16947066798685062,24.02264985990449,0.2576165458664219,-24.12684345103177,0.28055037846633984,,,
2988994464299012352,79.78801371561859,-12.337410939276474,17.236304348068245,0.7058230031092332,0.23300994103826025,0.11242177732465572,23.767376276146216,0.1581810774071591,-24.013538937183704,0.17986931818125676,,,
2985707611726244480,80.35726207081184,-13.11016847722181,17.129665991792972,0.620033948297432,0.23685466062464056,0.1112785365980473,23.495399679395376,0.2041478023784238,-23.65202494553069,0.204664743623878,,,
2985448500643184896,81.38639547102909,-13.597883463215485,17.644184035590122,0.71446061693314,0.3116409041492174,0.14352588862950955,22.667628913778767,0.21917234280163586,-22.59336915749599,0.22645527126644385,,,
2985851682109593728,81.5528893624823,-12.597132664242695,15.864420830673087,0.6754187543766692,0.3032094918751613,0.0625851114725067,23.22020350359702,0.0815330506811833,-23.63749689143529,0.09749389732385493,,,
2983863966948860928,81.73856258545062,-15.80165293364525,18.690819460155748,0.9288487408270716,0.3488676122386365,0.28075882941686925,24.06572272856348,0.3538188231788088,-24.125448453257913,0.5002337579699476,,,
2984608267601343488,81.9674341122808,-14.147093915236885,17.913558056259834,0.7140735534818481,0.2347030760585264,0.20784131436031966,23.008811798300943,0.30967498447043823,-22.425310062588668,0.3523085964529051,,,
2985367686538035968,82.09494484659623,-13.990602482367166,17.564645968612172,0.7267094815184136,0.19725883256812987,0.13786527149521505,24.506104295565077,0.2167658669476684,-24.33887991591411,0.2310019245384293,,,
